Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn,Predicted_Churn,Churn_Probability
27692-GUJ,Female,40,No,Gujarat,6,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.90000153,147.1499939,0.0,0,76.55999756,223.7100067,Churned,Price,Long distance charges,1,1,0.9525531118676958
27743-TAM,Female,33,Yes,Tamil Nadu,9,14,,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.40000153,272.1499939,0.0,0,72.12000275,344.269989,Churned,Competitor,Competitor had better devices,1,1,0.587794086079258
27812-TAM,Male,44,Yes,Tamil Nadu,13,14,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.20000076,216.8999939,0.0,0,36.54999924,253.4499969,Churned,Competitor,Competitor offered more data,1,1,0.795274035314138
27828-JHA,Female,42,No,Jharkhand,3,24,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4000015,2936.25,0.0,0,517.7999878,3454.050049,Stayed,Others,Others,0,1,0.5754651035203164
27880-UTT,Male,74,No,Uttar Pradesh,1,25,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9000015,334.6499939,0.0,0,123.9000015,458.5499878,Churned,Attitude,Attitude of service provider,1,1,0.9319395132204751
27896-JHA,Female,43,Yes,Jharkhand,3,3,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.59999847,79.59999847,0.0,0,19.31999969,98.91999817,Churned,Attitude,Attitude of support person,1,1,0.9989127137674614
27963-MAH,Female,30,No,Maharashtra,13,15,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,80.25,0.0,0,32.91999817,113.1699982,Churned,Other,Moved,1,1,0.9976954727734905
27977-KER,Female,39,No,Kerala,2,18,Deal 5,No,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.54999924,174.3000031,0.0,10,0.0,184.3000031,Churned,Attitude,Attitude of service provider,1,1,0.870260537001921
28028-MAH,Female,46,No,Maharashtra,8,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.34999847,338.1000061,0.0,0,116.4400024,454.5400085,Churned,Competitor,Competitor had better devices,1,1,0.9367180673786684
28033-ASS,Female,51,Yes,Assam,5,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05000305,966.5499878,0.0,0,214.1999969,1180.75,Stayed,Others,Others,0,1,0.8285844268133167
28145-TEL,Female,23,No,Telangana,11,2,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2624.25,0.0,0,144.6000061,2768.850098,Churned,Other,Don't know,1,1,0.80499562813478
28188-MAD,Male,75,Yes,Madhya Pradesh,9,23,,No,No,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.79999924,2109.350098,0.0,80,0.0,2189.350098,Churned,Attitude,Attitude of support person,1,1,0.6469681558346335
28189-TEL,Male,66,No,Telangana,2,27,,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.90000153,130.1000061,0.0,0,139.7100067,269.8099976,Churned,Other,Moved,1,1,0.8576884736280859
28195-UTT,Male,38,No,Uttar Pradesh,13,24,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.09999847,75.09999847,0.0,0,5.940000057,81.04000092,Churned,Dissatisfaction,Lack of self-service on Website,1,1,0.9966922762965298
28221-WES,Female,82,Yes,West Bengal,7,36,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.30000305,80.30000305,0.0,0,17.51000023,97.80999756,Churned,Competitor,Competitor had better devices,1,1,0.9420807522332493
28284-MAH,Male,74,No,Maharashtra,3,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.09999847,467.5499878,20.22999954,0,112.3499985,559.6699829,Churned,Attitude,Attitude of service provider,1,1,0.7075877423677648
28291-KAR,Female,46,No,Karnataka,11,35,,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.59999847,962.9000244,0.0,0,140.9799957,1103.880005,Stayed,Others,Others,0,1,0.70554187300561
28325-KER,Female,51,Yes,Kerala,11,26,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.44999695,4138.049805,30.45999908,140,1455.300049,5702.890137,Churned,Dissatisfaction,Network reliability,1,1,0.6646186532426559
28439-DEL,Female,29,No,Delhi,13,12,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,3777.149902,0.0,0,1188.26001,4965.410156,Churned,Competitor,Competitor had better devices,1,1,0.7621492389534653
28453-JAM,Female,23,No,Jammu & Kashmir,9,6,Deal 5,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.59999847,48.59999847,0.0,0,6.539999962,55.13999939,Churned,Dissatisfaction,Poor expertise of phone support,1,1,0.9639046346454796
28544-TAM,Female,80,No,Tamil Nadu,3,8,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.90000153,267.3999939,0.0,0,22.13999939,289.5400085,Churned,Dissatisfaction,Network reliability,1,1,0.8592866419674469
28574-UTT,Female,23,Yes,Uttar Pradesh,4,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.84999847,356.1000061,0.0,0,239.5500031,595.6500244,Stayed,Others,Others,0,1,0.6597676645476327
28581-JAM,Male,25,No,Jammu & Kashmir,12,3,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.59999847,415.5499878,36.43999863,40,28.89999962,448.0100098,Churned,Competitor,Competitor made better offer,1,1,0.867483760075699
28648-DEL,Male,54,Yes,Delhi,3,14,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.19999695,2607.600098,0.0,20,59.45000076,2687.050049,Stayed,Others,Others,0,1,0.6304568027240045
28656-KAR,Female,81,Yes,Karnataka,14,18,,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.29999924,77.75,0.0,0,0.0,77.75,Churned,Attitude,Attitude of support person,1,1,0.9702169060254322
28707-RAJ,Female,66,No,Rajasthan,14,19,,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.70000076,25.70000076,0.0,0,0.0,25.70000076,Churned,Attitude,Attitude of service provider,1,1,0.9608773556647172
28719-BIH,Female,69,Yes,Bihar,4,35,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.69999695,1047.699951,0.0,0,43.56000137,1091.26001,Churned,Attitude,Attitude of support person,1,1,0.8976673876973575
28739-TAM,Female,46,Yes,Tamil Nadu,7,32,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.1500015,6413.649902,0.0,0,2019.959961,8433.610352,Churned,Competitor,Competitor made better offer,1,1,0.5944690455231845
28787-ASS,Male,78,No,Assam,0,26,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.40000153,306.6000061,0.0,20,42.43999863,369.0400085,Churned,Competitor,Competitor made better offer,1,1,0.9038067745387347
28848-RAJ,Male,69,Yes,Rajasthan,14,30,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.94999695,6143.149902,6.789999962,110,1127.459961,7373.819824,Churned,Competitor,Competitor had better devices,1,1,0.6876146879838565
28861-ASS,Male,33,Yes,Assam,9,6,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.0,7133.25,0.0,0,480.480011,7613.72998,Churned,Competitor,Competitor had better devices,1,1,0.5888152255967235
28896-KAR,Male,49,Yes,Karnataka,1,35,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,83.55000305,477.5499878,0.0,0,161.4600067,639.0100098,Churned,Dissatisfaction,Product dissatisfaction,1,1,0.7259909154056201
28899-KAR,Female,73,Yes,Karnataka,14,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,74.40000153,434.1000061,0.0,20,53.45999908,507.5599976,Churned,Competitor,Competitor offered more data,1,1,0.8682494976325104
28901-TEL,Female,63,Yes,Telangana,10,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.40000153,1581.199951,47.20000076,0,513.7600098,2047.76001,Churned,Dissatisfaction,Poor expertise of phone support,1,1,0.8036661605037324
28973-KAR,Female,54,No,Karnataka,6,16,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.19999695,3292.300049,0.0,0,140.8000031,3433.100098,Stayed,Others,Others,0,1,0.794651650833769
28976-PUN,Female,64,No,Punjab,0,18,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.84999847,3089.600098,0.0,0,769.2800293,3858.879883,Stayed,Others,Others,0,1,0.7832728027351746
28998-GUJ,Female,71,Yes,Gujarat,15,10,,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.6500015,5688.049805,0.0,130,1893.359985,7711.410156,Churned,Attitude,Attitude of support person,1,1,0.8459034498036808
29045-JAM,Female,69,Yes,Jammu & Kashmir,5,32,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.449951,0.0,0,1237.140015,3991.590088,Churned,Attitude,Attitude of service provider,1,1,0.7592917953308586
29090-UTT,Female,55,No,Uttar Pradesh,1,3,Deal 5,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.09999847,246.5,0.0,0,97.29000092,343.7900085,Churned,Attitude,Attitude of support person,1,1,0.8208369438107043
29093-PUN,Female,58,No,Punjab,15,5,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,96.65000153,1162.849976,0.0,0,592.7999878,1755.650024,Churned,Competitor,Competitor had better devices,1,1,0.8049227059778985
29100-MAH,Male,28,Yes,Maharashtra,11,9,Deal 5,Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,55.15000153,159.1499939,0.0,0,68.30999756,227.4600067,Churned,Dissatisfaction,Network reliability,1,1,0.8624613847706698
29127-ODI,Female,54,Yes,Odisha,11,12,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,100.3000031,5614.450195,0.0,100,1464.400024,7178.850098,Churned,Competitor,Competitor offered more data,1,1,0.6504766016653071
29149-ODI,Male,74,Yes,Odisha,0,29,,No,No,Yes,DSL,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39.09999847,971.2999878,0.0,0,0.0,971.2999878,Churned,Competitor,Competitor had better devices,1,1,0.543240644173197
29158-ODI,Male,48,Yes,Odisha,4,29,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.30000305,2015.800049,0.0,0,977.5999756,2993.399902,Stayed,Others,Others,0,1,0.5319158287525494
29172-BIH,Female,39,Yes,Bihar,15,34,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.09999847,70.09999847,0.0,0,17.37000084,87.47000122,Churned,Competitor,Competitor had better devices,1,1,0.9960775995692721
29261-TEL,Male,29,No,Telangana,9,10,Deal 2,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.40000153,5610.25,0.0,0,2844.0,8454.25,Churned,Attitude,Attitude of support person,1,1,0.6107879744320913
29355-WES,Female,27,No,West Bengal,8,1,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,85.34999847,2896.600098,0.0,0,800.3599854,3696.959961,Stayed,Others,Others,0,1,0.7179201851935311
29419-TEL,Female,37,No,Telangana,3,33,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.19999695,1573.699951,35.70000076,0,652.1599731,2190.159912,Churned,Competitor,Competitor made better offer,1,1,0.6161255762183016
29432-TEL,Female,68,No,Telangana,2,8,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,42.5,127.5,Churned,Dissatisfaction,Network reliability,1,1,0.9970256295005568
29485-MAD,Female,43,No,Madhya Pradesh,7,28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,86.55000305,2697.399902,0.0,0,1034.780029,3732.179932,Churned,Attitude,Attitude of support person,1,1,0.6569342099962369
29539-HAR,Male,62,Yes,Haryana,6,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,94.44999695,742.9500122,0.0,0,41.68000031,784.6300049,Churned,Competitor,Competitor had better devices,1,1,0.7633573105678149
29558-MAD,Female,38,Yes,Madhya Pradesh,1,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.40000153,2406.100098,0.0,60,1631.849976,4097.950195,Stayed,Others,Others,0,1,0.634868157222436
29609-AND,Male,55,No,Andhra Pradesh,13,16,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.75,70.75,0.0,0,26.0,96.75,Churned,Dissatisfaction,Service dissatisfaction,1,1,0.994455151964418
29700-MAD,Female,45,No,Madhya Pradesh,1,7,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,92.59999847,1579.699951,0.0,0,156.7400055,1736.439941,Stayed,Others,Others,0,1,0.8089578227331674
29708-KAR,Male,36,Yes,Karnataka,7,7,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.29999924,45.29999924,0.0,0,26.40999985,71.70999908,Churned,Competitor,Competitor had better devices,1,1,0.9961409115424612
29740-AND,Male,51,No,Andhra Pradesh,4,1,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,98.15000153,1230.25,0.0,40,43.68000031,1313.930054,Churned,Price,Long distance charges,1,1,0.7458255678768019
29772-CHH,Female,57,No,Chhattisgarh,8,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.69999695,788.7999878,38.41999817,50,170.6999969,971.0800171,Churned,Competitor,Competitor offered more data,1,1,0.8507461633259501
29786-WES,Female,31,Yes,West Bengal,3,1,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.30000305,4209.950195,0.0,0,225.75,4435.700195,Stayed,Others,Others,0,1,0.5898192289297632
29793-PUN,Female,18,No,Punjab,2,7,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.0999985,6039.899902,0.0,0,544.5700073,6584.470215,Churned,Dissatisfaction,Service dissatisfaction,1,1,0.7189912282881303
29796-JAM,Female,18,No,Jammu & Kashmir,8,7,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.8000031,3587.25,0.0,0,271.6600037,3858.909912,Churned,Competitor,Competitor made better offer,1,1,0.6001551219189606
29799-WES,Female,29,No,West Bengal,15,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.15000153,216.75,0.0,0,45.06000137,261.8099976,Churned,Attitude,Attitude of support person,1,1,0.8739894339641299
29830-TAM,Female,72,Yes,Tamil Nadu,15,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55000305,3309.25,26.98999977,0,1266.650024,4548.910156,Churned,Competitor,Competitor made better offer,1,1,0.7510980983434561
29855-TAM,Male,47,Yes,Tamil Nadu,2,18,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.0,1144.5,0.0,80,130.2200012,1354.719971,Churned,Attitude,Attitude of support person,1,1,0.7296912860369986
29861-TAM,Female,48,No,Tamil Nadu,2,20,Deal 4,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.15000153,649.4000244,0.0,0,0.0,649.4000244,Stayed,Others,Others,0,1,0.6144050759979871
29866-ASS,Female,55,No,Assam,10,25,,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.39999962,36.54999924,0.0,0,0.0,36.54999924,Churned,Dissatisfaction,Lack of self-service on Website,1,1,0.9839605723837902
29871-DEL,Male,58,Yes,Delhi,3,34,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.1999969,420.2000122,0.0,0,112.8799973,533.0800171,Churned,Dissatisfaction,Service dissatisfaction,1,1,0.8659461867928319
29897-AND,Female,49,No,Andhra Pradesh,5,32,,Yes,Yes,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.0,6547.700195,0.0,0,2863.949951,9411.650391,Churned,Competitor,Competitor offered higher download speeds,1,1,0.6834942395516735
29969-ASS,Female,53,Yes,Assam,11,10,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,50.59999847,249.9499969,0.0,20,185.5,455.4500122,Churned,Competitor,Competitor made better offer,1,1,0.6555472912423057
31011-PUN,Male,55,No,Punjab,15,32,Deal 3,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,1715.650024,0.0,10,47.43000031,1773.079956,Churned,Attitude,Attitude of support person,1,1,0.6093064150274033
31049-TAM,Female,61,No,Tamil Nadu,7,8,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.84999847,167.3000031,0.0,0,28.28000069,195.5800018,Churned,Competitor,Competitor made better offer,1,1,0.9805586999648433
31072-ASS,Female,49,No,Assam,10,33,,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.34999847,191.3500061,0.0,0,106.9199982,298.269989,Churned,Other,Don't know,1,1,0.90942088615332
31078-RAJ,Male,61,Yes,Rajasthan,14,1,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,18.95000076,185.6000061,0.0,0,447.6600037,633.2600098,Churned,Attitude,Attitude of support person,1,1,0.5635988839295968
31158-GUJ,Male,32,Yes,Gujarat,8,24,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.25,1968.099976,8.300000191,0,415.1499939,2374.949951,Stayed,Others,Others,0,1,0.5245170499532913
31196-MAD,Female,45,Yes,Madhya Pradesh,3,31,,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.90000153,1332.400024,0.0,20,0.0,1352.400024,Stayed,Others,Others,0,1,0.5442216668132039
31198-RAJ,Male,39,Yes,Rajasthan,13,19,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.34999847,631.8499756,0.0,60,257.8800049,949.7299805,Churned,Price,Price too high,1,1,0.5853962777939472
31235-MAH,Female,31,Yes,Maharashtra,14,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,78.90000153,299.75,37.00999832,0,167.7200012,430.4599915,Stayed,Others,Others,0,1,0.5297165745010557
31340-PUD,Male,70,Yes,Puducherry,6,13,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100.5999985,5746.149902,0.0,0,2399.699951,8145.850098,Churned,Dissatisfaction,Network reliability,1,1,0.8301308778919159
31404-UTT,Female,29,Yes,Uttar Pradesh,0,6,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.80000305,3340.550049,0.0,0,39.95999908,3380.51001,Stayed,Others,Others,0,1,0.5695479991042999
31458-DEL,Male,32,Yes,Delhi,2,20,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45000076,86.59999847,0.0,0,0.0,86.59999847,Churned,Competitor,Competitor made better offer,1,1,0.9943070190723834
31507-RAJ,Female,39,No,Rajasthan,3,14,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.0,3769.699951,0.0,0,253.9199982,4023.620117,Stayed,Others,Others,0,1,0.6604522875565412
31518-CHH,Female,65,No,Chhattisgarh,2,8,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.40000153,2276.949951,44.31000137,0,1063.040039,3295.679932,Churned,Competitor,Competitor had better devices,1,1,0.7686339559418306
31546-KER,Male,31,No,Kerala,15,5,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.89999962,19.89999962,0.0,0,7.489999771,27.38999939,Churned,Attitude,Attitude of service provider,1,1,0.9703144963411721
31589-MAD,Female,32,No,Madhya Pradesh,8,14,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.79999924,92.44999695,0.0,0,27.45999908,119.9100037,Churned,Attitude,Attitude of support person,1,1,0.9467697537693952
31596-BIH,Male,21,No,Bihar,2,11,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,6985.649902,0.0,0,2219.100098,9204.75,Churned,Competitor,Competitor had better devices,1,1,0.5683375702640513
31655-TAM,Female,42,Yes,Tamil Nadu,13,18,Deal 5,No,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,40.75,359.3999939,0.0,20,0.0,379.3999939,Stayed,Others,Others,0,1,0.5886259190363358
31678-GUJ,Female,57,No,Gujarat,7,3,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.90000153,764.9500122,0.0,0,232.0,996.9500122,Churned,Price,Long distance charges,1,1,0.9057436851246777
31688-CHH,Female,25,Yes,Chhattisgarh,0,8,,No,No,Yes,Cable,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.29999924,2145.0,0.0,140,0.0,2285.0,Churned,Price,Price too high,1,1,0.550370327367657
31698-PUN,Female,20,Yes,Punjab,15,1,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,111.1999969,2317.100098,0.0,120,761.460022,3198.560059,Churned,Attitude,Attitude of service provider,1,1,0.5960397450485054
31733-TAM,Male,66,No,Tamil Nadu,6,4,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.4499969,3655.449951,0.0,70,568.9199829,4294.370117,Churned,Dissatisfaction,Product dissatisfaction,1,1,0.6572924560171988
31758-UTT,Male,32,Yes,Uttarakhand,11,29,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,2186.399902,0.0,0,441.6000061,2628.0,Churned,Dissatisfaction,Service dissatisfaction,1,1,0.5619246586082144
31805-ASS,Male,47,No,Assam,1,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.59999847,319.1499939,0.0,0,57.20000076,376.3500061,Churned,Competitor,Competitor offered more data,1,1,0.7279741101326966
31816-RAJ,Female,58,Yes,Rajasthan,2,35,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.69999695,189.1999969,0.0,0,84.31999969,273.519989,Churned,Other,Don't know,1,1,0.8218101331652499
31859-MAH,Male,46,No,Maharashtra,5,35,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,11.90999985,31.65999985,Churned,Attitude,Attitude of support person,1,1,0.9776333333333332
